U.S. Custom Ports,Address,bing_type,bing_confidence,bing_latitude,bing_longitude,Coast,Year,Value
"Port Townsend, WA","1044 Water Street, Port Townsend, WA",Address,High,48.11382204294205,-122.75804199278355,P,2009,159.13
"Port Townsend, WA","1044 Water Street, Port Townsend, WA",Address,High,48.11382204294205,-122.75804199278355,P,2010,0.31
"Port Townsend, WA","1044 Water Street, Port Townsend, WA",Address,High,48.11382204294205,-122.75804199278355,P,2011,0.0
"Port Townsend, WA","1044 Water Street, Port Townsend, WA",Address,High,48.11382204294205,-122.75804199278355,P,2012,0.0
"Port Townsend, WA","1044 Water Street, Port Townsend, WA",Address,High,48.11382204294205,-122.75804199278355,P,2013,0.0
"Port Townsend, WA","1044 Water Street, Port Townsend, WA",Address,High,48.11382204294205,-122.75804199278355,P,2014,28.72
"Portland, ME","2 Portland Fish Pier, Portland, ME",Address,High,43.65124650299549,-70.25381125509739,A,1997,31124.16
"Portland, ME","2 Portland Fish Pier, Portland, ME",Address,High,43.65124650299549,-70.25381125509739,A,1998,22743.64
"Portland, ME","2 Portland Fish Pier, Portland, ME",Address,High,43.65124650299549,-70.25381125509739,A,1999,40745.39
"Portland, ME","2 Portland Fish Pier, Portland, ME",Address,High,43.65124650299549,-70.25381125509739,A,2000,32860.08
"Portland, ME","2 Portland Fish Pier, Portland, ME",Address,High,43.65124650299549,-70.25381125509739,A,2001,26828.58
"Portland, ME","2 Portland Fish Pier, Portland, ME",Address,High,43.65124650299549,-70.25381125509739,A,2002,26143.36
"Portland, ME","2 Portland Fish Pier, Portland, ME",Address,High,43.65124650299549,-70.25381125509739,A,2003,21614.2
"Portland, ME","2 Portland Fish Pier, Portland, ME",Address,High,43.65124650299549,-70.25381125509739,A,2004,19407.13
"Portland, ME","2 Portland Fish Pier, Portland, ME",Address,High,43.65124650299549,-70.25381125509739,A,2005,32636.81
"Portland, ME","2 Portland Fish Pier, Portland, ME",Address,High,43.65124650299549,-70.25381125509739,A,2006,14309.58
"Portland, ME","2 Portland Fish Pier, Portland, ME",Address,High,43.65124650299549,-70.25381125509739,A,2007,9381.019999999999
"Portland, ME","2 Portland Fish Pier, Portland, ME",Address,High,43.65124650299549,-70.25381125509739,A,2008,12.98
"Portland, ME","2 Portland Fish Pier, Portland, ME",Address,High,43.65124650299549,-70.25381125509739,A,2009,0.0
"Portland, ME","2 Portland Fish Pier, Portland, ME",Address,High,43.65124650299549,-70.25381125509739,A,2010,0.0
"Portland, ME","2 Portland Fish Pier, Portland, ME",Address,High,43.65124650299549,-70.25381125509739,A,2011,6442.049999999999
"Portland, ME","2 Portland Fish Pier, Portland, ME",Address,High,43.65124650299549,-70.25381125509739,A,2012,3656.8099999999995
"Portland, ME","2 Portland Fish Pier, Portland, ME",Address,High,43.65124650299549,-70.25381125509739,A,2013,33507.64
"Portland, ME","2 Portland Fish Pier, Portland, ME",Address,High,43.65124650299549,-70.25381125509739,A,2014,62666.71
"Portland, OR","7200 NE Airport Way, Portland, OR",Address,High,45.58607541024685,-122.59159952402115,P,1997,2184227.1
"Portland, OR","7200 NE Airport Way, Portland, OR",Address,High,45.58607541024685,-122.59159952402115,P,1998,1998665.6
"Portland, OR","7200 NE Airport Way, Portland, OR",Address,High,45.58607541024685,-122.59159952402115,P,1999,2267163.94
"Portland, OR","7200 NE Airport Way, Portland, OR",Address,High,45.58607541024685,-122.59159952402115,P,2000,2269621.64
"Portland, OR","7200 NE Airport Way, Portland, OR",Address,High,45.58607541024685,-122.59159952402115,P,2001,2148544.98
"Portland, OR","7200 NE Airport Way, Portland, OR",Address,High,45.58607541024685,-122.59159952402115,P,2002,1876794.38
"Portland, OR","7200 NE Airport Way, Portland, OR",Address,High,45.58607541024685,-122.59159952402115,P,2003,2087064.57
"Portland, OR","7200 NE Airport Way, Portland, OR",Address,High,45.58607541024685,-122.59159952402115,P,2004,2020376.76
"Portland, OR","7200 NE Airport Way, Portland, OR",Address,High,45.58607541024685,-122.59159952402115,P,2005,1142688.67
"Portland, OR","7200 NE Airport Way, Portland, OR",Address,High,45.58607541024685,-122.59159952402115,P,2006,1521553.88
"Portland, OR","7200 NE Airport Way, Portland, OR",Address,High,45.58607541024685,-122.59159952402115,P,2007,1983976.8500000003
"Portland, OR","7200 NE Airport Way, Portland, OR",Address,High,45.58607541024685,-122.59159952402115,P,2008,1855523.48
"Portland, OR","7200 NE Airport Way, Portland, OR",Address,High,45.58607541024685,-122.59159952402115,P,2009,1527402.4800000002
"Portland, OR","7200 NE Airport Way, Portland, OR",Address,High,45.58607541024685,-122.59159952402115,P,2010,1214401.4600000004
"Portland, OR","7200 NE Airport Way, Portland, OR",Address,High,45.58607541024685,-122.59159952402115,P,2011,1468322.3099999998
"Portland, OR","7200 NE Airport Way, Portland, OR",Address,High,45.58607541024685,-122.59159952402115,P,2012,1538492.18
"Portland, OR","7200 NE Airport Way, Portland, OR",Address,High,45.58607541024685,-122.59159952402115,P,2013,1410102.57
"Portland, OR","7200 NE Airport Way, Portland, OR",Address,High,45.58607541024685,-122.59159952402115,P,2014,1288280.22
"Portsmouth, NH","555 Market Street, Portsmouth, NH",Address,High,43.08349326252937,-70.76392583549023,A,1997,0.0
"Portsmouth, NH","555 Market Street, Portsmouth, NH",Address,High,43.08349326252937,-70.76392583549023,A,1998,7.0
"Portsmouth, NH","555 Market Street, Portsmouth, NH",Address,High,43.08349326252937,-70.76392583549023,A,1999,0.0
"Portsmouth, NH","555 Market Street, Portsmouth, NH",Address,High,43.08349326252937,-70.76392583549023,A,2000,0.0
"Portsmouth, NH","555 Market Street, Portsmouth, NH",Address,High,43.08349326252937,-70.76392583549023,A,2001,0.0
"Portsmouth, NH","555 Market Street, Portsmouth, NH",Address,High,43.08349326252937,-70.76392583549023,A,2002,0.0
"Portsmouth, NH","555 Market Street, Portsmouth, NH",Address,High,43.08349326252937,-70.76392583549023,A,2003,0.0
"Portsmouth, NH","555 Market Street, Portsmouth, NH",Address,High,43.08349326252937,-70.76392583549023,A,2004,34.93
"Portsmouth, NH","555 Market Street, Portsmouth, NH",Address,High,43.08349326252937,-70.76392583549023,A,2005,0.0
"Portsmouth, NH","555 Market Street, Portsmouth, NH",Address,High,43.08349326252937,-70.76392583549023,A,2006,0.0
"Portsmouth, NH","555 Market Street, Portsmouth, NH",Address,High,43.08349326252937,-70.76392583549023,A,2007,1051.06
"Portsmouth, NH","555 Market Street, Portsmouth, NH",Address,High,43.08349326252937,-70.76392583549023,A,2008,21.21
"Portsmouth, NH","555 Market Street, Portsmouth, NH",Address,High,43.08349326252937,-70.76392583549023,A,2009,94.8
"Portsmouth, NH","555 Market Street, Portsmouth, NH",Address,High,43.08349326252937,-70.76392583549023,A,2010,219.88
"Portsmouth, NH","555 Market Street, Portsmouth, NH",Address,High,43.08349326252937,-70.76392583549023,A,2011,60.89999999999999
"Portsmouth, NH","555 Market Street, Portsmouth, NH",Address,High,43.08349326252937,-70.76392583549023,A,2012,667.8499999999999
"Portsmouth, NH","555 Market Street, Portsmouth, NH",Address,High,43.08349326252937,-70.76392583549023,A,2013,351.64
"Portsmouth, NH","555 Market Street, Portsmouth, NH",Address,High,43.08349326252937,-70.76392583549023,A,2014,7.72
"San Diego, CA","3165 Pacific Highway, San Diego, CA",Address,High,32.73530578613281,-117.17683410644531,P,1997,44830.2
"San Diego, CA","3165 Pacific Highway, San Diego, CA",Address,High,32.73530578613281,-117.17683410644531,P,1998,25576.33
"San Diego, CA","3165 Pacific Highway, San Diego, CA",Address,High,32.73530578613281,-117.17683410644531,P,1999,41.41
"San Diego, CA","3165 Pacific Highway, San Diego, CA",Address,High,32.73530578613281,-117.17683410644531,P,2000,127.32
"San Diego, CA","3165 Pacific Highway, San Diego, CA",Address,High,32.73530578613281,-117.17683410644531,P,2001,50.24
"San Diego, CA","3165 Pacific Highway, San Diego, CA",Address,High,32.73530578613281,-117.17683410644531,P,2002,18152.25
"San Diego, CA","3165 Pacific Highway, San Diego, CA",Address,High,32.73530578613281,-117.17683410644531,P,2003,471438.65
"San Diego, CA","3165 Pacific Highway, San Diego, CA",Address,High,32.73530578613281,-117.17683410644531,P,2004,477164.96
"San Diego, CA","3165 Pacific Highway, San Diego, CA",Address,High,32.73530578613281,-117.17683410644531,P,2005,459765.2099999984
"San Diego, CA","3165 Pacific Highway, San Diego, CA",Address,High,32.73530578613281,-117.17683410644531,P,2006,476566.91
"San Diego, CA","3165 Pacific Highway, San Diego, CA",Address,High,32.73530578613281,-117.17683410644531,P,2007,472790.25
"San Diego, CA","3165 Pacific Highway, San Diego, CA",Address,High,32.73530578613281,-117.17683410644531,P,2008,468836.62
"San Diego, CA","3165 Pacific Highway, San Diego, CA",Address,High,32.73530578613281,-117.17683410644531,P,2009,460398.19000000006
"San Diego, CA","3165 Pacific Highway, San Diego, CA",Address,High,32.73530578613281,-117.17683410644531,P,2010,463640.25000000006
"San Diego, CA","3165 Pacific Highway, San Diego, CA",Address,High,32.73530578613281,-117.17683410644531,P,2011,459463.69
"San Diego, CA","3165 Pacific Highway, San Diego, CA",Address,High,32.73530578613281,-117.17683410644531,P,2012,478576.93999999994
"San Diego, CA","3165 Pacific Highway, San Diego, CA",Address,High,32.73530578613281,-117.17683410644531,P,2013,452859.12
"San Diego, CA","3165 Pacific Highway, San Diego, CA",Address,High,32.73530578613281,-117.17683410644531,P,2014,498366.62
"San Francisco, CA","Pier 1 The Embarcadero, San Francisco, CA",PopulatedPlace,Medium,37.77711868286133,-122.41963958740234,P,1997,155356.36
"San Francisco, CA","Pier 1 The Embarcadero, San Francisco, CA",PopulatedPlace,Medium,37.77711868286133,-122.41963958740234,P,1998,174764.69
"San Francisco, CA","Pier 1 The Embarcadero, San Francisco, CA",PopulatedPlace,Medium,37.77711868286133,-122.41963958740234,P,1999,323765.25
"San Francisco, CA","Pier 1 The Embarcadero, San Francisco, CA",PopulatedPlace,Medium,37.77711868286133,-122.41963958740234,P,2000,395366.26
"San Francisco, CA","Pier 1 The Embarcadero, San Francisco, CA",PopulatedPlace,Medium,37.77711868286133,-122.41963958740234,P,2001,233698.72
"San Francisco, CA","Pier 1 The Embarcadero, San Francisco, CA",PopulatedPlace,Medium,37.77711868286133,-122.41963958740234,P,2002,154385.92
"San Francisco, CA","Pier 1 The Embarcadero, San Francisco, CA",PopulatedPlace,Medium,37.77711868286133,-122.41963958740234,P,2003,169196.16
"San Francisco, CA","Pier 1 The Embarcadero, San Francisco, CA",PopulatedPlace,Medium,37.77711868286133,-122.41963958740234,P,2004,277957.24
"San Francisco, CA","Pier 1 The Embarcadero, San Francisco, CA",PopulatedPlace,Medium,37.77711868286133,-122.41963958740234,P,2005,4004.56
"San Francisco, CA","Pier 1 The Embarcadero, San Francisco, CA",PopulatedPlace,Medium,37.77711868286133,-122.41963958740234,P,2006,2256.81
"San Francisco, CA","Pier 1 The Embarcadero, San Francisco, CA",PopulatedPlace,Medium,37.77711868286133,-122.41963958740234,P,2007,379.18
"San Francisco, CA","Pier 1 The Embarcadero, San Francisco, CA",PopulatedPlace,Medium,37.77711868286133,-122.41963958740234,P,2008,3295.4500000000007
"San Francisco, CA","Pier 1 The Embarcadero, San Francisco, CA",PopulatedPlace,Medium,37.77711868286133,-122.41963958740234,P,2009,93.39
"San Francisco, CA","Pier 1 The Embarcadero, San Francisco, CA",PopulatedPlace,Medium,37.77711868286133,-122.41963958740234,P,2010,23.449999999999996
"San Francisco, CA","Pier 1 The Embarcadero, San Francisco, CA",PopulatedPlace,Medium,37.77711868286133,-122.41963958740234,P,2011,1067.3199999999997
"San Francisco, CA","Pier 1 The Embarcadero, San Francisco, CA",PopulatedPlace,Medium,37.77711868286133,-122.41963958740234,P,2012,8594.650000000003
"San Francisco, CA","Pier 1 The Embarcadero, San Francisco, CA",PopulatedPlace,Medium,37.77711868286133,-122.41963958740234,P,2013,1048.41
"San Francisco, CA","Pier 1 The Embarcadero, San Francisco, CA",PopulatedPlace,Medium,37.77711868286133,-122.41963958740234,P,2014,17117.23
"San Juan, PR","1 San Geronimo Street, San Juan, PR",PopulatedPlace,Medium,18.451522827148438,-66.0694808959961,PR,1997,1265388.72
"San Juan, PR","1 San Geronimo Street, San Juan, PR",PopulatedPlace,Medium,18.451522827148438,-66.0694808959961,PR,1998,1217561.83
"San Juan, PR","1 San Geronimo Street, San Juan, PR",PopulatedPlace,Medium,18.451522827148438,-66.0694808959961,PR,1999,1253649.21
"San Juan, PR","1 San Geronimo Street, San Juan, PR",PopulatedPlace,Medium,18.451522827148438,-66.0694808959961,PR,2000,1311722.77
"San Juan, PR","1 San Geronimo Street, San Juan, PR",PopulatedPlace,Medium,18.451522827148438,-66.0694808959961,PR,2001,1344398.13
"San Juan, PR","1 San Geronimo Street, San Juan, PR",PopulatedPlace,Medium,18.451522827148438,-66.0694808959961,PR,2002,1391351.62
"San Juan, PR","1 San Geronimo Street, San Juan, PR",PopulatedPlace,Medium,18.451522827148438,-66.0694808959961,PR,2003,1668998.11
"San Juan, PR","1 San Geronimo Street, San Juan, PR",PopulatedPlace,Medium,18.451522827148438,-66.0694808959961,PR,2004,1794245.15
"San Juan, PR","1 San Geronimo Street, San Juan, PR",PopulatedPlace,Medium,18.451522827148438,-66.0694808959961,PR,2005,1963564.1400000064
"San Juan, PR","1 San Geronimo Street, San Juan, PR",PopulatedPlace,Medium,18.451522827148438,-66.0694808959961,PR,2006,1972330.21
"San Juan, PR","1 San Geronimo Street, San Juan, PR",PopulatedPlace,Medium,18.451522827148438,-66.0694808959961,PR,2007,1839450.5899999996
"San Juan, PR","1 San Geronimo Street, San Juan, PR",PopulatedPlace,Medium,18.451522827148438,-66.0694808959961,PR,2008,1997374.67
"San Juan, PR","1 San Geronimo Street, San Juan, PR",PopulatedPlace,Medium,18.451522827148438,-66.0694808959961,PR,2009,2005160.4400000009
"San Juan, PR","1 San Geronimo Street, San Juan, PR",PopulatedPlace,Medium,18.451522827148438,-66.0694808959961,PR,2010,2032187.8800000006
"San Juan, PR","1 San Geronimo Street, San Juan, PR",PopulatedPlace,Medium,18.451522827148438,-66.0694808959961,PR,2011,1771865.3900000008
"San Juan, PR","1 San Geronimo Street, San Juan, PR",PopulatedPlace,Medium,18.451522827148438,-66.0694808959961,PR,2012,1588578.0399999998
"San Juan, PR","1 San Geronimo Street, San Juan, PR",PopulatedPlace,Medium,18.451522827148438,-66.0694808959961,PR,2013,1671048.68
"San Juan, PR","1 San Geronimo Street, San Juan, PR",PopulatedPlace,Medium,18.451522827148438,-66.0694808959961,PR,2014,1615683.78
"Savannah, GA","2 Main St, Savannah, GA",Address,High,32.12531290948391,-81.1513140052557,A,1997,4900689.25
"Savannah, GA","2 Main St, Savannah, GA",Address,High,32.12531290948391,-81.1513140052557,A,1998,5104674.35
"Savannah, GA","2 Main St, Savannah, GA",Address,High,32.12531290948391,-81.1513140052557,A,1999,5691169.539999988
"Savannah, GA","2 Main St, Savannah, GA",Address,High,32.12531290948391,-81.1513140052557,A,2000,6354363.630000007
"Savannah, GA","2 Main St, Savannah, GA",Address,High,32.12531290948391,-81.1513140052557,A,2001,6962564.970000003
"Savannah, GA","2 Main St, Savannah, GA",Address,High,32.12531290948391,-81.1513140052557,A,2002,8323110.100000009
"Savannah, GA","2 Main St, Savannah, GA",Address,High,32.12531290948391,-81.1513140052557,A,2003,9361455.460000006
"Savannah, GA","2 Main St, Savannah, GA",Address,High,32.12531290948391,-81.1513140052557,A,2004,1.0907179960000008E7
"Savannah, GA","2 Main St, Savannah, GA",Address,High,32.12531290948391,-81.1513140052557,A,2005,1.2580460920000026E7
"Savannah, GA","2 Main St, Savannah, GA",Address,High,32.12531290948391,-81.1513140052557,A,2006,1.3440786230000008E7
"Savannah, GA","2 Main St, Savannah, GA",Address,High,32.12531290948391,-81.1513140052557,A,2007,1.743876445999999E7
"Savannah, GA","2 Main St, Savannah, GA",Address,High,32.12531290948391,-81.1513140052557,A,2008,1.806444493000001E7
"Savannah, GA","2 Main St, Savannah, GA",Address,High,32.12531290948391,-81.1513140052557,A,2009,1.668506587E7
"Savannah, GA","2 Main St, Savannah, GA",Address,High,32.12531290948391,-81.1513140052557,A,2010,1.9031936090000004E7
"Savannah, GA","2 Main St, Savannah, GA",Address,High,32.12531290948391,-81.1513140052557,A,2011,2.002568805000001E7
"Savannah, GA","2 Main St, Savannah, GA",Address,High,32.12531290948391,-81.1513140052557,A,2012,2.0155571849999983E7
"Savannah, GA","2 Main St, Savannah, GA",Address,High,32.12531290948391,-81.1513140052557,A,2013,2.09113424E7
"Savannah, GA","2 Main St, Savannah, GA",Address,High,32.12531290948391,-81.1513140052557,A,2014,2.25787531E7
"Seattle, WA","2711 Alaskan Way, Seattle, WA",Address,High,47.61402927339077,-122.35351257026196,P,1997,7986107.06000002
"Seattle, WA","2711 Alaskan Way, Seattle, WA",Address,High,47.61402927339077,-122.35351257026196,P,1998,7903714.660000002
"Seattle, WA","2711 Alaskan Way, Seattle, WA",Address,High,47.61402927339077,-122.35351257026196,P,1999,7783035.50999999
"Seattle, WA","2711 Alaskan Way, Seattle, WA",Address,High,47.61402927339077,-122.35351257026196,P,2000,7648595.370000016
"Seattle, WA","2711 Alaskan Way, Seattle, WA",Address,High,47.61402927339077,-122.35351257026196,P,2001,6538386.530000005
"Seattle, WA","2711 Alaskan Way, Seattle, WA",Address,High,47.61402927339077,-122.35351257026196,P,2002,6703367.109999986
"Seattle, WA","2711 Alaskan Way, Seattle, WA",Address,High,47.61402927339077,-122.35351257026196,P,2003,6345854.310000016
"Seattle, WA","2711 Alaskan Way, Seattle, WA",Address,High,47.61402927339077,-122.35351257026196,P,2004,7993876.339999994
"Seattle, WA","2711 Alaskan Way, Seattle, WA",Address,High,47.61402927339077,-122.35351257026196,P,2005,1.045534401E7
"Seattle, WA","2711 Alaskan Way, Seattle, WA",Address,High,47.61402927339077,-122.35351257026196,P,2006,9547161.980000004
"Seattle, WA","2711 Alaskan Way, Seattle, WA",Address,High,47.61402927339077,-122.35351257026196,P,2007,1.058054578E7
"Seattle, WA","2711 Alaskan Way, Seattle, WA",Address,High,47.61402927339077,-122.35351257026196,P,2008,9047469.790000003
"Seattle, WA","2711 Alaskan Way, Seattle, WA",Address,High,47.61402927339077,-122.35351257026196,P,2009,9113852.31000001
"Seattle, WA","2711 Alaskan Way, Seattle, WA",Address,High,47.61402927339077,-122.35351257026196,P,2010,1.194977764E7
"Seattle, WA","2711 Alaskan Way, Seattle, WA",Address,High,47.61402927339077,-122.35351257026196,P,2011,1.2109317469999988E7
"Seattle, WA","2711 Alaskan Way, Seattle, WA",Address,High,47.61402927339077,-122.35351257026196,P,2012,1.1193427179999992E7
"Seattle, WA","2711 Alaskan Way, Seattle, WA",Address,High,47.61402927339077,-122.35351257026196,P,2013,9436621.51
"Seattle, WA","2711 Alaskan Way, Seattle, WA",Address,High,47.61402927339077,-122.35351257026196,P,2014,7731157.38
"Tacoma, WA","2421 Port of Tacoma Road Tacoma, WA",Address,High,47.25848972797394,-122.39042244851589,P,1997,4537958.88
"Tacoma, WA","2421 Port of Tacoma Road Tacoma, WA",Address,High,47.25848972797394,-122.39042244851589,P,1998,3971227.49
"Tacoma, WA","2421 Port of Tacoma Road Tacoma, WA",Address,High,47.25848972797394,-122.39042244851589,P,1999,4594860.45
"Tacoma, WA","2421 Port of Tacoma Road Tacoma, WA",Address,High,47.25848972797394,-122.39042244851589,P,2000,5062854.18
"Tacoma, WA","2421 Port of Tacoma Road Tacoma, WA",Address,High,47.25848972797394,-122.39042244851589,P,2001,4806924.69
"Tacoma, WA","2421 Port of Tacoma Road Tacoma, WA",Address,High,47.25848972797394,-122.39042244851589,P,2002,5994799.309999991
"Tacoma, WA","2421 Port of Tacoma Road Tacoma, WA",Address,High,47.25848972797394,-122.39042244851589,P,2003,7416022.969999981
"Tacoma, WA","2421 Port of Tacoma Road Tacoma, WA",Address,High,47.25848972797394,-122.39042244851589,P,2004,7634196.119999992
"Tacoma, WA","2421 Port of Tacoma Road Tacoma, WA",Address,High,47.25848972797394,-122.39042244851589,P,2005,9083967.920000007
"Tacoma, WA","2421 Port of Tacoma Road Tacoma, WA",Address,High,47.25848972797394,-122.39042244851589,P,2006,8573059.880000008
"Tacoma, WA","2421 Port of Tacoma Road Tacoma, WA",Address,High,47.25848972797394,-122.39042244851589,P,2007,9361808.579999994
"Tacoma, WA","2421 Port of Tacoma Road Tacoma, WA",Address,High,47.25848972797394,-122.39042244851589,P,2008,9483094.919999994
"Tacoma, WA","2421 Port of Tacoma Road Tacoma, WA",Address,High,47.25848972797394,-122.39042244851589,P,2009,7428348.460000002
"Tacoma, WA","2421 Port of Tacoma Road Tacoma, WA",Address,High,47.25848972797394,-122.39042244851589,P,2010,7007108.7799999975
"Tacoma, WA","2421 Port of Tacoma Road Tacoma, WA",Address,High,47.25848972797394,-122.39042244851589,P,2011,7460971.089999998
"Tacoma, WA","2421 Port of Tacoma Road Tacoma, WA",Address,High,47.25848972797394,-122.39042244851589,P,2012,9258857.3
"Tacoma, WA","2421 Port of Tacoma Road Tacoma, WA",Address,High,47.25848972797394,-122.39042244851589,P,2013,1.089904133E7
"Tacoma, WA","2421 Port of Tacoma Road Tacoma, WA",Address,High,47.25848972797394,-122.39042244851589,P,2014,1.165601496E7
"Tampa, FL","810 Channelside Drive, Tampa, FL",Address,High,27.945812225341797,-82.44627380371094,G,1997,84452.92
"Tampa, FL","810 Channelside Drive, Tampa, FL",Address,High,27.945812225341797,-82.44627380371094,G,1998,44460.92
"Tampa, FL","810 Channelside Drive, Tampa, FL",Address,High,27.945812225341797,-82.44627380371094,G,1999,67106.41000000006
"Tampa, FL","810 Channelside Drive, Tampa, FL",Address,High,27.945812225341797,-82.44627380371094,G,2000,51958.75
"Tampa, FL","810 Channelside Drive, Tampa, FL",Address,High,27.945812225341797,-82.44627380371094,G,2001,34622.8
"Tampa, FL","810 Channelside Drive, Tampa, FL",Address,High,27.945812225341797,-82.44627380371094,G,2002,22657.42
"Tampa, FL","810 Channelside Drive, Tampa, FL",Address,High,27.945812225341797,-82.44627380371094,G,2003,46449.34
"Tampa, FL","810 Channelside Drive, Tampa, FL",Address,High,27.945812225341797,-82.44627380371094,G,2004,95095.43999999993
"Tampa, FL","810 Channelside Drive, Tampa, FL",Address,High,27.945812225341797,-82.44627380371094,G,2005,101578.42
"Tampa, FL","810 Channelside Drive, Tampa, FL",Address,High,27.945812225341797,-82.44627380371094,G,2006,150733.41
"Tampa, FL","810 Channelside Drive, Tampa, FL",Address,High,27.945812225341797,-82.44627380371094,G,2007,242836.22999999992
"Tampa, FL","810 Channelside Drive, Tampa, FL",Address,High,27.945812225341797,-82.44627380371094,G,2008,267957.33
"Tampa, FL","810 Channelside Drive, Tampa, FL",Address,High,27.945812225341797,-82.44627380371094,G,2009,336140.3499999999
"Tampa, FL","810 Channelside Drive, Tampa, FL",Address,High,27.945812225341797,-82.44627380371094,G,2010,262231.9100000001
"Tampa, FL","810 Channelside Drive, Tampa, FL",Address,High,27.945812225341797,-82.44627380371094,G,2011,270127.4
"Tampa, FL","810 Channelside Drive, Tampa, FL",Address,High,27.945812225341797,-82.44627380371094,G,2012,277175.44
"Tampa, FL","810 Channelside Drive, Tampa, FL",Address,High,27.945812225341797,-82.44627380371094,G,2013,271347.95
"Tampa, FL","810 Channelside Drive, Tampa, FL",Address,High,27.945812225341797,-82.44627380371094,G,2014,336640.4
"Vancouver, WA","3103 NW Lower River Road, Vancouver, WA",Address,High,45.64329528808594,-122.70404815673828,P,1997,531.77
"Vancouver, WA","3103 NW Lower River Road, Vancouver, WA",Address,High,45.64329528808594,-122.70404815673828,P,1998,97.85
"Vancouver, WA","3103 NW Lower River Road, Vancouver, WA",Address,High,45.64329528808594,-122.70404815673828,P,1999,169.41
"Vancouver, WA","3103 NW Lower River Road, Vancouver, WA",Address,High,45.64329528808594,-122.70404815673828,P,2000,3910.76
"Vancouver, WA","3103 NW Lower River Road, Vancouver, WA",Address,High,45.64329528808594,-122.70404815673828,P,2001,6759.92
"Vancouver, WA","3103 NW Lower River Road, Vancouver, WA",Address,High,45.64329528808594,-122.70404815673828,P,2002,744.4
"Vancouver, WA","3103 NW Lower River Road, Vancouver, WA",Address,High,45.64329528808594,-122.70404815673828,P,2003,743.76
"Vancouver, WA","3103 NW Lower River Road, Vancouver, WA",Address,High,45.64329528808594,-122.70404815673828,P,2004,32957.15
"Vancouver, WA","3103 NW Lower River Road, Vancouver, WA",Address,High,45.64329528808594,-122.70404815673828,P,2005,2882.37
"Vancouver, WA","3103 NW Lower River Road, Vancouver, WA",Address,High,45.64329528808594,-122.70404815673828,P,2006,2105.24
"Vancouver, WA","3103 NW Lower River Road, Vancouver, WA",Address,High,45.64329528808594,-122.70404815673828,P,2007,2596.4400000000005
"Vancouver, WA","3103 NW Lower River Road, Vancouver, WA",Address,High,45.64329528808594,-122.70404815673828,P,2008,366.85
"Vancouver, WA","3103 NW Lower River Road, Vancouver, WA",Address,High,45.64329528808594,-122.70404815673828,P,2009,1753.3200000000002
"Vancouver, WA","3103 NW Lower River Road, Vancouver, WA",Address,High,45.64329528808594,-122.70404815673828,P,2010,16468.65
"Vancouver, WA","3103 NW Lower River Road, Vancouver, WA",Address,High,45.64329528808594,-122.70404815673828,P,2011,7395.890000000001
"Vancouver, WA","3103 NW Lower River Road, Vancouver, WA",Address,High,45.64329528808594,-122.70404815673828,P,2012,3390.9
"Vancouver, WA","3103 NW Lower River Road, Vancouver, WA",Address,High,45.64329528808594,-122.70404815673828,P,2013,9799.81
"Vancouver, WA","3103 NW Lower River Road, Vancouver, WA",Address,High,45.64329528808594,-122.70404815673828,P,2014,16545.16
"West Palm Beach, FL","1 E 11th Street, Riviera Beach, FL",Address,High,26.768760681152344,-80.0532455444336,A,1997,908296.2000000059
"West Palm Beach, FL","1 E 11th Street, Riviera Beach, FL",Address,High,26.768760681152344,-80.0532455444336,A,1998,978659.7100000076
"West Palm Beach, FL","1 E 11th Street, Riviera Beach, FL",Address,High,26.768760681152344,-80.0532455444336,A,1999,1016727.5
"West Palm Beach, FL","1 E 11th Street, Riviera Beach, FL",Address,High,26.768760681152344,-80.0532455444336,A,2000,1003669.9300000098
"West Palm Beach, FL","1 E 11th Street, Riviera Beach, FL",Address,High,26.768760681152344,-80.0532455444336,A,2001,924917.2300000035
"West Palm Beach, FL","1 E 11th Street, Riviera Beach, FL",Address,High,26.768760681152344,-80.0532455444336,A,2002,1128619.9200000053
"West Palm Beach, FL","1 E 11th Street, Riviera Beach, FL",Address,High,26.768760681152344,-80.0532455444336,A,2003,1100394.17
"West Palm Beach, FL","1 E 11th Street, Riviera Beach, FL",Address,High,26.768760681152344,-80.0532455444336,A,2004,1227138.38
"West Palm Beach, FL","1 E 11th Street, Riviera Beach, FL",Address,High,26.768760681152344,-80.0532455444336,A,2005,1199740.65
"West Palm Beach, FL","1 E 11th Street, Riviera Beach, FL",Address,High,26.768760681152344,-80.0532455444336,A,2006,1142856.0999999936
"West Palm Beach, FL","1 E 11th Street, Riviera Beach, FL",Address,High,26.768760681152344,-80.0532455444336,A,2007,1071562.9899999998
"West Palm Beach, FL","1 E 11th Street, Riviera Beach, FL",Address,High,26.768760681152344,-80.0532455444336,A,2008,1051240.0599999996
"West Palm Beach, FL","1 E 11th Street, Riviera Beach, FL",Address,High,26.768760681152344,-80.0532455444336,A,2009,884945.19
"West Palm Beach, FL","1 E 11th Street, Riviera Beach, FL",Address,High,26.768760681152344,-80.0532455444336,A,2010,909426.29
"West Palm Beach, FL","1 E 11th Street, Riviera Beach, FL",Address,High,26.768760681152344,-80.0532455444336,A,2011,855523.4999999999
"West Palm Beach, FL","1 E 11th Street, Riviera Beach, FL",Address,High,26.768760681152344,-80.0532455444336,A,2012,975095.4999999997
